Node,Clustering Coefficient
p1028,0.37776404483342274
p1030,0.19001536947900394
p1032,0.37776404483342274
p1228,0.37776404483342274
p114168,0.3777640448334227
p517437,0.3777640448334227
u135,0.38056078510623975
u136,0.01882644622496191
p35,0.4934586971314899
p38,0.19719370947440992
p104,0.1797120089959031
p506,0.4934586971314899
p921,0.28680701061936226
p922,0.4934586971314899
p940,0.16859887374138155
p941,0.4934586971314899
p942,0.24545722576490708
p962,0.26757729058345403
p1000,0.4934586971314899
p1035,0.4934586971314899
p1037,0.4934586971314899
p1039,0.49345869713148993
p1041,0.49345869713148993
p1055,0.2613018742206376
p1056,0.3124867707646964
p1060,0.4934586971314899
p1062,0.4934586971314899
p1065,0.4934586971314899
p1176,0.4934586971314899
p1195,0.4934586971314899
p1218,0.4934586971314899
p1225,0.4934586971314899
p1263,0.4934586971314899
p1264,0.365102431433286
p1265,0.4934586971314899
p1266,0.2051285496093359
p1267,0.4934586971314899
p1278,0.2868070106193622
p1290,0.49345869713148993
p1291,0.28680701061936226
p1324,0.16578128264452394
p1325,0.274156669794752
p1349,0.49345869713148993
p1351,0.4934586971314899
p1353,0.1603406806594242
p1354,0.26404688258482
p1357,0.4934586971314899
p1358,0.19147495107888193
p1359,0.22469849776050263
p1360,0.365102431433286
p1363,0.365102431433286
p1364,0.365102431433286
p1365,0.27213260119145943
p1366,0.2643793255988992
p1367,0.18865044335871786
p1392,0.36510243143328597
p1393,0.2309544401964287
p1394,0.4934586971314899
p1396,0.2745145229640117
p1397,0.4934586971314899
p1399,0.20296944963847877
p1404,0.4934586971314899
p1405,0.4934586971314899
p1406,0.32342286388011193
p1410,0.4934586971314899
p1412,0.49345869713148993
p1417,0.4934586971314899
p1422,0.2745145229640117
p1423,0.274156669794752
p1424,0.2745145229640117
p1425,0.4934586971314899
p1426,0.1933499476113709
p1428,0.30143554108658127
p1430,0.16993515434070025
p1439,0.49345869713148993
p1440,0.16267821469615712
p1441,0.323422863880112
p1442,0.215451399773693
p1443,0.18393192948079787
p1444,0.4934586971314899
p1445,0.4934586971314899
p1446,0.4934586971314899
p1447,0.3001670708529625
p1448,0.22381663416164227
p1449,0.19018114740021735
p1451,0.4934586971314899
p1452,0.4934586971314899
p1453,0.4934586971314899
p1454,0.24001215881693447
p1455,0.4934586971314899
p1456,0.4934586971314899
p1457,0.49345869713148993
p1458,0.17246862454586054
p1459,0.49345869713148993
p1460,0.4934586971314899
p1464,0.217292523144584
p1473,0.3124867707646964
p1480,0.2603244459101633
p1481,0.4934586971314899
p1482,0.49345869713148993
p1483,0.4934586971314899
p1484,0.49345869713148993
p1486,0.4934586971314899
p1487,0.4934586971314899
p1488,0.49345869713148993
p1490,0.4934586971314899
p1491,0.2675772905834541
p1539,0.14462761068531169
p1540,0.365102431433286
p1541,0.274156669794752
p1546,0.274156669794752
p1640,0.49345869713148993
p1641,0.22052333639557753
p1644,0.23014988217803836
p1738,0.2643098367475831
p1739,0.2643098367475832
p1740,0.2195988401141795
p1742,0.4934586971314899
p1744,0.20571641443352018
p1745,0.49345869713148993
p1746,0.19302169893476315
p1749,0.4934586971314899
p1754,0.26032444591016324
p1997,0.1962565052988619
p2048,0.28680701061936226
p2049,0.4934586971314899
p2050,0.49345869713148993
p2051,0.22086635919621458
p2052,0.4934586971314899
p2053,0.4934586971314899
p2055,0.22592204724277334
p2057,0.20368416463945627
p2058,0.30143554108658127
p2059,0.1497107820353442
p2060,0.274156669794752
p2061,0.274156669794752
p2097,0.19084513904586303
p2098,0.4934586971314899
p2104,0.1437112724689609
p2180,0.4934586971314899
p2181,0.3032842008857417
p2183,0.4934586971314899
p2184,0.19635084323870114
p2214,0.1891948759973111
p2234,0.2061469982543277
p2235,0.4934586971314899
p2236,0.4934586971314899
p2245,0.4934586971314899
p2255,0.49345869713148993
p2256,0.4934586971314899
p2257,0.27213260119145943
p2261,0.17862848231400721
p2301,0.4934586971314899
p2325,0.4934586971314899
p2379,0.49345869713148993
p2925,0.4934586971314899
p5576,0.4934586971314899
p5577,0.3032602088616632
p5578,0.3032602088616632
p5581,0.19972358321865302
p5582,0.24849412939646298
p5584,0.49345869713148993
p5585,0.30129554818144555
p5616,0.23086244916547466
p5617,0.23086244916547466
p5618,0.23086244916547466
u145,0.0072947778247599215
u146,0.02875087392760897
u147,0.027864632521070062
u148,0.021365025452645427
u149,0.013862909920749258
u150,0.020224669189916614
u151,0.03132492934879048
u152,0.03723331011160116
u139,0.014101058463309954
p120,0.14122320467805705
p840,0.45771604938271604
p999,0.29607685877381285
p1046,0.45771604938271604
p1154,0.45771604938271593
p1279,0.45771604938271604
p1284,0.1827170487431459
p2121,0.45771604938271593
p2212,0.2846020220720101
u141,0.021365386168769974
p22,0.13440774922582813
p86,0.14105530338390335
p552,0.35898691691838913
p908,0.1566144349965165
p1002,0.21505391111702454
p1081,0.35898691691838924
p1082,0.24069143015679603
p1125,0.19026825259313968
p1140,0.35898691691838924
p1151,0.23440056833175163
p1152,0.35898691691838913
p1173,0.1793506377110833
p1207,0.14815841704693444
p1224,0.2689302291275977
p1242,0.13001367877209621
p1274,0.252307456592568
p1275,0.25230745659256804
p1276,0.35898691691838924
p1300,0.19433887550386156
p1301,0.20366330055194706
p1309,0.27652886969998264
p1313,0.16998389777574008
p1318,0.1840325336637309
p1321,0.35898691691838913
p1328,0.18532779212807562
p1330,0.2224029849521549
p1345,0.3589983202372286
p1385,0.20777025091856155
p1387,0.21220513945662467
p1461,0.2652400901732445
p1506,0.3589983202372286
p1554,0.1917565531567348
p1758,0.16672833474657706
p1759,0.3589983202372286
p1884,0.2779937936713147
p1894,0.2270982302672204
p1996,0.35898691691838924
p1998,0.35898691691838913
p2001,0.2779937936713147
p2002,0.2779937936713147
p2006,0.35898691691838924
p2008,0.35898691691838924
p2013,0.18093490816169627
p2043,0.23971472211862446
p2054,0.3589983202372286
p2068,0.3589983202372286
p2075,0.27652886969998264
p2096,0.27652886969998264
p2105,0.2171742352476771
p2166,0.3589983202372286
p2179,0.3235720330878748
p2189,0.3589983202372286
p2220,0.35898691691838924
p2226,0.35898691691838924
p2237,0.35898691691838924
p2238,0.35898691691838913
p2250,0.35898691691838924
p2286,0.20643134327791576
p2287,0.20643134327791576
p2296,0.35898691691838913
p2297,0.35898691691838924
p2298,0.35898691691838913
p2299,0.35898691691838913
p2317,0.2244704664985708
p2383,0.25860793620717826
p3290,0.2337171170172898
p3415,0.38233027688585314
p4192,0.15193794610601044
p4204,0.3589983202372286
p4563,0.2336671262380327
p4565,0.2268860553856472
p4799,0.35898691691838924
p4884,0.19209550591137578
p4898,0.35898691691838913
p4969,0.35898691691838924
p5002,0.35898691691838924
p5460,0.35898691691838924
p5475,0.35898691691838924
p827040,0.2887255391528193
u142,0.013155968852081226
p31,0.2609146688978621
p936,0.6667019299456373
p937,0.6667019299456373
p938,0.6667019299456373
p948,0.6667019299456373
p949,0.6667019299456373
p950,0.6667019299456373
p951,0.6667019299456373
p952,0.6667019299456373
p953,0.6667019299456373
p957,0.6667019299456373
p959,0.3371935323586269
p970,0.6667019299456373
p971,0.6667019299456373
p973,0.6667019299456373
p975,0.6667019299456373
p976,0.6667019299456373
p980,0.3371935323586269
p1006,0.3371935323586269
p1015,0.23378678415464912
p1017,0.16647850926229008
p1018,0.6667019299456373
p1019,0.6667019299456373
p1059,0.3371935323586269
p1377,0.6667019299456373
p1378,0.6667019299456373
p1379,0.6667019299456373
p1380,0.6667019299456373
p1381,0.6667019299456373
p1407,0.6667019299456373
p1408,0.6667019299456373
p1411,0.6667019299456373
p1413,0.2337867841546491
p1415,0.6667019299456373
p1416,0.6667019299456373
p1418,0.6667019299456373
p1421,0.23378678415464912
p1898,0.3580513386564528
p1900,0.6667019299456373
p1901,0.6667019299456373
p1902,0.6667019299456373
p1903,0.37437735963950797
p1904,0.6667019299456373
p2136,0.2610950414721994
p2158,0.25223396353168365
p2159,0.22857720110078641
p2185,0.3525745130754321
p4947,0.6667019299456373
p4948,0.6667019299456373
u144,0.024817270292404058
p39,0.3992604617604618
p170,0.3518545957741912
p861,0.19831521356973839
p871,0.24423692404461633
p992,0.3992604617604618
p998,0.24088730955561027
p1134,0.3992604617604618
p1135,0.3992604617604618
p1136,0.3992604617604618
p1462,0.21505749095732637
p1465,0.16028826274330973
p1466,0.3992604617604618
p1468,0.3992604617604618
p1469,0.3992604617604618
p374881,0.25517666620607793
p507,0.8813371813371813
p1180,0.33812770630432953
p1187,0.8813371813371813
p4159,0.8813371813371813
p4160,0.8813371813371813
p4161,0.8813371813371813
p4162,0.8813371813371813
p4163,0.8813371813371813
p4164,0.8813371813371813
p4165,0.8813371813371813
p4166,0.8813371813371813
p4167,0.8813371813371813
p4168,0.8813371813371813
p4169,0.8813371813371813
p4170,0.8813371813371813
p4171,0.8813371813371813
p4172,0.8813371813371813
p4173,0.8813371813371813
p4194,0.8813371813371813
p4195,0.8813371813371813
p4196,0.8813371813371813
p4197,0.8813371813371813
p4198,0.8813371813371813
p4199,0.8813371813371813
p4200,0.8813371813371813
p4202,0.8813371813371813
p4205,0.8813371813371813
p4206,0.8813371813371813
p4207,0.8813371813371813
p4208,0.8813371813371813
p4209,0.8813371813371813
p4210,0.8813371813371813
p4211,0.8813371813371813
p4212,0.8813371813371813
p4213,0.8813371813371813
p4214,0.8813371813371813
p4215,0.8813371813371813
p4216,0.8813371813371813
p4217,0.8813371813371813
p4221,0.8813371813371813
p4222,0.8813371813371813
p4223,0.8813371813371813
p4330,0.8813371813371813
p4331,0.8813371813371813
p4332,0.8813371813371813
p4334,0.8813371813371813
p4335,0.8813371813371813
p4336,0.8813371813371813
p4337,0.8813371813371813
p4338,0.8813371813371813
p4339,0.8813371813371813
p4340,0.8813371813371813
p4341,0.8813371813371813
p4342,0.8813371813371813
p78,0.2015259698632636
p79,0.20152596986326363
p80,0.2015259698632636
p81,0.17194788496141247
p83,0.1766600894763687
p84,0.1766600894763687
p85,0.15607198644107714
p87,0.15642931512519387
p88,0.1560719864410772
p121,0.23379935954844794
p551,0.179297734287871
p569,0.1608727854706295
p1096,0.23379935954844797
p1247,0.18894529694162093
p1304,0.2113300785431937
p1320,0.23379935954844794
p1331,0.19154840470948428
p1361,0.23379935954844797
p1375,0.23379935954844794
p1389,0.30014739295902576
p1463,0.20557706453063068
p1906,0.16953730394391733
p2254,0.234162281783389
p2289,0.24583045112056912
p2290,0.16978331247254727
p2304,0.2408511587905901
p2493,0.15290389984942632
p2516,0.30014739295902576
p2517,0.26739001390364514
p2558,0.21433854240748718
p2598,0.20865156265618165
p2612,0.27181830354198777
p2635,0.1915950741240718
p2661,0.23379935954844794
p2705,0.3361116008526292
p2963,0.1663203594140123
p108,0.18410413157393646
p111,0.17589438259357934
p138,0.3096976424249151
p487,0.2709937566567152
p878,0.3342573042645395
p881,0.3096976424249151
p915,0.3442741550172115
p1107,0.15075419240100504
p1131,0.17364525446394422
p1248,0.1604929754313509
p1281,0.17665342581532226
p1314,0.17306368312951462
p1326,0.27211421541815456
p1333,0.22415097329109643
p1336,0.22109826843160776
p1497,0.21427662587075405
p1500,0.23003738052952938
p1503,0.23003738052952938
p1524,0.2886776537986537
p1538,0.2886776537986537
p1673,0.30969764242491515
p1674,0.3096976424249151
p1678,0.2578691334109557
p1686,0.3096976424249151
p1687,0.30969764242491515
p1688,0.30969764242491515
p1715,0.2886776537986537
p1751,0.3096976424249151
p1752,0.3096976424249151
p1753,0.3096976424249151
p1755,0.3442741550172115
p1756,0.3096976424249151
p1757,0.16684847336423161
p1764,0.17498855176702174
p1796,0.23940852627886244
p1801,0.3096976424249151
p1802,0.25898247622846393
p1803,0.3096976424249151
p1805,0.3096976424249151
p1806,0.3096976424249151
p1826,0.23940852627886244
p1836,0.20777565217134716
p1840,0.30152543183177505
p1851,0.30969764242491515
p1852,0.3096976424249151
p1860,0.13894449459314354
p1880,0.2496789784571786
p1885,0.2886776537986537
p1888,0.2886776537986537
p1889,0.2886776537986537
p1912,0.30152543183177505
p1913,0.30152543183177505
p1914,0.37525814821044234
p1916,0.24967897845717857
p1917,0.24967897845717857
p1918,0.30152543183177505
p2003,0.2586327954317436
p2010,0.3442741550172115
p2011,0.2599774036610542
p2012,0.3442741550172115
p2026,0.20351055858036154
p2027,0.20351055858036152
p2078,0.2886776537986537
p2080,0.2886776537986537
p2082,0.2886776537986537
p2083,0.2886776537986537
p2131,0.2886776537986537
p2229,0.22114526337089147
p2246,0.24818005355689174
p2271,0.24818005355689174
p2272,0.21450598422733463
p2273,0.3096976424249151
p2275,0.3096976424249151
p2276,0.3096976424249151
p2278,0.3096976424249151
p2288,0.3096976424249151
p2291,0.3096976424249151
p2292,0.2599774036610542
p2293,0.30969764242491515
p2370,0.2252140062279231
p2373,0.2252140062279231
p2377,0.22521400622792315
p2389,0.37525814821044234
p2454,0.33425730426453953
p2508,0.1659977820854902
p2561,0.22616626079984695
p2807,0.18031369938530106
p2843,0.23456989910565898
p2847,0.22068904112867332
p2918,0.23012249458089767
p2930,0.33425730426453953
p2956,0.20429318519101364
p2962,0.2895076467324735
p2973,0.24348598224075843
p2974,0.24348598224075843
p3006,0.23318994231630738
p3034,0.2462058117856256
p3035,0.21780642697656324
p3036,0.24507838612247895
p3037,0.24507838612247895
p3102,0.27541984016731347
p3202,0.23728061998510702
p3260,0.18586138526675375
p3364,0.2369748347401286
p3525,0.3096976424249151
p4146,0.3096976424249151
p4152,0.22105438715096698
p4227,0.29273700951769444
p4517,0.33425730426453953
p4525,0.22276622220402623
p4532,0.29273700951769444
p4537,0.2432418368038757
p4538,0.20240477207646562
p4540,0.27541984016731347
p4541,0.244224544668451
p4547,0.2496789784571786
p4567,0.37525814821044234
p4614,0.28829332820416015
p4616,0.19517896363564277
p4620,0.23940852627886244
p4622,0.2517316579960027
p4626,0.30152543183177505
p4641,0.2895076467324735
p4655,0.2694646841445622
p4666,0.3096976424249151
p4668,0.3096976424249151
p4669,0.3096976424249151
p4671,0.3096976424249151
p4689,0.2895076467324735
p4754,0.3096976424249151
p4821,0.37525814821044234
p4837,0.3442741550172115
p4842,0.3442741550172115
p4848,0.3442741550172115
p4865,0.2369748347401286
p4878,0.24507838612247895
p4892,0.30152543183177505
p4900,0.27541984016731347
p4901,0.27541984016731347
p4903,0.3342573042645395
p4904,0.3096976424249151
p4911,0.37525814821044234
p4923,0.33425730426453953
p4979,0.3096976424249151
p4994,0.3096976424249151
p5015,0.3096976424249151
p5387,0.30152543183177505
p5388,0.2432418368038757
p5430,0.22729230350402402
p5432,0.21867600038338425
p5433,0.1909161963703856
p5439,0.2221141355871898
p5443,0.18685327642762792
p5444,0.2882933282041602
p5451,0.2264759642229998
p5452,0.23589790769863947
p5453,0.22647596422299976
p5454,0.2882933282041602
p5455,0.3096976424249151
p5456,0.23589790769863947
p5555,0.262082320466777
p5560,0.262082320466777
p5561,0.33425730426453953
p5563,0.3342573042645395
p339326,0.2188102888293608
p93,0.45738264068416773
p530,0.39228440413878013
p857,0.45738264068416773
p1172,0.4573826406841678
p1174,0.45738264068416773
p1189,0.4573826406841678
p1372,0.26003214633722216
p1537,0.19457852680206958
p1669,0.45738264068416773
p1670,0.45738264068416773
p1671,0.2837887681774863
p1672,0.4573826406841678
p1675,0.45738264068416773
p1676,0.45738264068416773
p1680,0.28378876817748633
p1681,0.45738264068416773
p1682,0.45738264068416773
p1695,0.2907113321727282
p1762,0.45738264068416773
p1763,0.4573826406841678
p1765,0.45738264068416773
p1766,0.4573826406841678
p1798,0.4573826406841678
p1858,0.45738264068416773
p1859,0.45738264068416773
p1861,0.24506493938372106
p1862,0.4573826406841678
p1928,0.45738264068416773
p1929,0.45738264068416773
p1930,0.45738264068416773
p1933,0.45738264068416773
p1934,0.45738264068416773
p1936,0.4573826406841678
p1937,0.4573826406841678
p1938,0.45738264068416773
p1939,0.4573826406841678
p1999,0.45738264068416773
p2000,0.45738264068416773
p2029,0.45738264068416773
p2063,0.14010045965842544
p2135,0.45738264068416773
p2263,0.4573826406841678
p2265,0.4573826406841678
p44,0.26338647636219437
p89,0.6252572572384845
p112,0.12386397238479074
p162,0.6252572572384845
p173,0.6252572572384844
p571,0.6252572572384844
p579,0.6252572572384844
p874,0.34440589018952794
p882,0.3528393678775687
p897,0.6252572572384844
p899,0.35828304595576993
p900,0.6252572572384845
p947,0.6252572572384845
p961,0.3528393678775687
p978,0.6252572572384844
p994,0.35217861049397825
p1237,0.2080618227649197
p1272,0.17986731570463987
p1307,0.2298854250472624
p1308,0.6252572572384844
p1310,0.3827587287701584
p1311,0.17656268964684962
p1316,0.3827587287701585
p1317,0.6252572572384845
p1319,0.20118096312639214
p1327,0.3827587287701584
p1329,0.2298854250472624
p1332,0.3827587287701584
p1334,0.3827587287701585
p1335,0.3827587287701585
p1337,0.3827587287701584
p1338,0.27252951218410243
p1340,0.2173818700265191
p1341,0.27215604904960283
p1342,0.27252951218410243
p1343,0.27252951218410243
p1344,0.3827587287701585
p1492,0.6252572572384844
p1493,0.6252572572384844
p1498,0.3827587287701584
p1513,0.3827587287701585
p1531,0.35828304595576993
p1533,0.2639115034025652
p1535,0.3827587287701585
p1563,0.35895260506415877
p1565,0.3589526050641589
p1658,0.3827587287701585
p1750,0.3589526050641589
p1853,0.6252572572384845
p1865,0.6252572572384845
p1886,0.3827587287701585
p2004,0.4080574701705275
p2041,0.3827587287701585
p2042,0.3827587287701585
p2074,0.3827587287701585
p2094,0.3827587287701584
p2095,0.292651652063662
p2099,0.3827587287701585
p2100,0.6252572572384844
p2101,0.3827587287701584
p2102,0.6252572572384844
p2119,0.6252572572384845
p2142,0.6252572572384845
p2143,0.6252572572384845
p2144,0.6252572572384845
p2145,0.6252572572384845
p2146,0.6252572572384845
p2147,0.6252572572384844
p2148,0.6252572572384844
p2149,0.6252572572384844
p2150,0.6252572572384845
p2151,0.6252572572384844
p2152,0.6252572572384845
p2153,0.6252572572384844
p2154,0.6252572572384845
p2155,0.6252572572384844
p2156,0.6252572572384845
p2160,0.6252572572384845
p2161,0.6252572572384844
p2162,0.6252572572384844
p2163,0.6252572572384845
p2164,0.6252572572384845
p2165,0.6252572572384844
p2167,0.4080574701705275
p2168,0.6252572572384845
p2169,0.6252572572384844
p2188,0.6252572572384845
p2196,0.6252572572384845
p2197,0.6252572572384845
p2198,0.6252572572384844
p2199,0.6252572572384845
p2200,0.6252572572384845
p2201,0.6252572572384845
p2202,0.6252572572384845
p2203,0.6252572572384845
p2204,0.6252572572384845
p2205,0.6252572572384845
p2206,0.6252572572384844
p2221,0.354506710190001
p2302,0.3582830459557699
p2407,0.29028849632006437
p2411,0.29028849632006437
p2417,0.35828304595576993
p2446,0.23797058878287647
p2455,0.36204488965586423
p2457,0.36204488965586423
p2458,0.36204488965586423
p2482,0.6252572572384845
p2495,0.36204488965586423
p2496,0.36204488965586423
p2502,0.36204488965586423
p2503,0.36204488965586423
p2505,0.36204488965586423
p2600,0.36204488965586423
p2648,0.6252572572384845
p2649,0.4080574701705275
p2650,0.4080574701705275
p2657,0.4080574701705275
p2663,0.6252572572384845
p2664,0.2737687429650029
p2665,0.3013990937412112
p2667,0.6252572572384845
p2670,0.35097431978262084
p2675,0.3510466847441568
p2677,0.6252572572384845
p2678,0.6252572572384845
p2679,0.6252572572384845
p2704,0.6252572572384845
p2713,0.6252572572384844
p2714,0.3510466847441568
p2781,0.6252572572384844
p2783,0.6252572572384844
p2784,0.6252572572384845
p2785,0.6252572572384844
p2786,0.6252572572384844
p2787,0.6252572572384845
p2788,0.6252572572384845
p2790,0.6252572572384845
p2792,0.6252572572384845
p2793,0.6252572572384844
p2794,0.6252572572384845
p2795,0.6252572572384845
p2796,0.6252572572384844
p2797,0.6252572572384844
p2798,0.6252572572384844
p2799,0.6252572572384845
p2800,0.6252572572384845
p2801,0.6252572572384844
p2802,0.6252572572384844
p2803,0.6252572572384845
p2804,0.6252572572384844
p2812,0.6252572572384845
p2825,0.6252572572384845
p2827,0.30139909374121127
p2831,0.4080574701705275
p2832,0.24657568616614123
p2833,0.4080574701705275
p2834,0.6252572572384845
p2835,0.4080574701705275
p2837,0.4080574701705275
p2839,0.4080574701705275
p2841,0.225735045273633
p2848,0.6252572572384844
p2849,0.6252572572384845
p2855,0.28941794982346797
p2859,0.4080574701705275
p2881,0.30139909374121127
p2882,0.30139909374121127
p2885,0.4080574701705275
p2890,0.4080574701705275
p2894,0.6252572572384844
p2897,0.4080574701705275
p2904,0.2737687429650029
p2909,0.2608488519946982
p2919,0.6252572572384845
p2943,0.6252572572384844
p2944,0.6252572572384845
p2945,0.6252572572384845
p2947,0.6252572572384845
p2951,0.6252572572384845
p2955,0.25738023413686845
p2964,0.2632224548619538
p2965,0.2130827795449785
p2966,0.2632224548619538
p2972,0.6252572572384845
p2975,0.3510466847441568
p2976,0.3510466847441568
p2977,0.35097431978262084
p2978,0.35097431978262084
p2979,0.6252572572384845
p3031,0.6252572572384845
p3049,0.6252572572384844
p3050,0.6252572572384844
p3306,0.4080574701705275
p3310,0.4080574701705275
p3311,0.4080574701705275
p3312,0.4080574701705275
p3313,0.4080574701705275
p3316,0.3013990937412112
p3317,0.4080574701705275
p3320,0.28996950754568884
p3324,0.4080574701705275
p3328,0.4080574701705275
p3331,0.30139909374121127
p3333,0.4080574701705275
p3334,0.4080574701705275
p3335,0.6252572572384845
p3336,0.6252572572384845
p3337,0.4080574701705275
p3338,0.6252572572384844
p3339,0.6252572572384845
p3343,0.4080574701705275
p3345,0.24444119644650217
p3352,0.4080574701705275
p3353,0.4080574701705275
p3354,0.4080574701705275
p3355,0.4080574701705275
p3358,0.4080574701705275
p3359,0.4080574701705275
p3360,0.4080574701705275
p3361,0.4080574701705275
p3362,0.4080574701705275
p3363,0.4080574701705275
p3365,0.4080574701705275
p3367,0.4080574701705275
p3497,0.6252572572384845
p3498,0.6252572572384844
p3499,0.6252572572384844
p3500,0.6252572572384844
p3501,0.6252572572384845
p3502,0.6252572572384845
p3503,0.6252572572384845
p3505,0.6252572572384845
p3506,0.6252572572384845
p3507,0.6252572572384845
p3509,0.345037333720047
p3510,0.6252572572384844
p3512,0.6252572572384845
p3536,0.6252572572384845
p3537,0.6252572572384845
p3538,0.6252572572384844
p3540,0.6252572572384845
p3541,0.6252572572384844
p3542,0.6252572572384844
p3543,0.6252572572384845
p3544,0.6252572572384845
p3545,0.6252572572384845
p3546,0.6252572572384845
p3547,0.6252572572384845
p3599,0.6252572572384845
p3600,0.6252572572384844
p3601,0.6252572572384844
p3602,0.6252572572384844
p3603,0.6252572572384845
p3604,0.6252572572384845
p3605,0.6252572572384844
p3606,0.6252572572384845
p3607,0.6252572572384845
p3608,0.6252572572384845
p3609,0.6252572572384845
p3610,0.6252572572384845
p3611,0.6252572572384844
p3612,0.6252572572384845
p3613,0.6252572572384844
p3614,0.6252572572384845
p3615,0.6252572572384844
p3616,0.6252572572384845
p3617,0.6252572572384844
p3618,0.6252572572384844
p3619,0.6252572572384845
p3620,0.6252572572384844
p3621,0.6252572572384845
p3622,0.6252572572384845
p3623,0.6252572572384844
p3769,0.6252572572384845
p3771,0.6252572572384844
p3772,0.6252572572384845
p3773,0.6252572572384845
p3774,0.6252572572384845
p3775,0.6252572572384845
p3776,0.6252572572384844
p3777,0.6252572572384845
p3778,0.6252572572384844
p3779,0.6252572572384844
p3780,0.6252572572384845
p3781,0.6252572572384844
p3782,0.6252572572384844
p3783,0.6252572572384845
p3784,0.6252572572384845
p3785,0.6252572572384845
p3786,0.6252572572384845
p3787,0.6252572572384845
p3788,0.6252572572384845
p3789,0.6252572572384844
p3790,0.6252572572384845
p3791,0.6252572572384845
p3792,0.6252572572384844
p3793,0.6252572572384845
p3794,0.6252572572384845
p3795,0.6252572572384845
p3796,0.6252572572384845
p3797,0.6252572572384844
p3798,0.6252572572384845
p3799,0.6252572572384845
p3800,0.6252572572384844
p3801,0.6252572572384845
p3802,0.6252572572384845
p3803,0.6252572572384845
p3804,0.6252572572384844
p3805,0.6252572572384845
p3806,0.6252572572384844
p3807,0.6252572572384845
p3808,0.6252572572384845
p3809,0.6252572572384845
p3810,0.3510466847441568
p3827,0.27118758747891264
p3828,0.6252572572384845
p3829,0.6252572572384845
p3830,0.6252572572384844
p3831,0.6252572572384844
p3832,0.6252572572384845
p3833,0.6252572572384845
p3834,0.6252572572384844
p3835,0.6252572572384845
p3836,0.6252572572384844
p3839,0.6252572572384845
p3840,0.6252572572384844
p3841,0.6252572572384844
p3844,0.6252572572384845
p3845,0.6252572572384844
p3945,0.6252572572384845
p3946,0.6252572572384844
p3947,0.6252572572384844
p3948,0.6252572572384844
p3949,0.6252572572384844
p3950,0.6252572572384845
p3951,0.6252572572384845
p3952,0.6252572572384844
p3953,0.6252572572384844
p3954,0.6252572572384844
p3955,0.6252572572384845
p3956,0.6252572572384845
p3957,0.6252572572384845
p3958,0.6252572572384845
p3959,0.6252572572384845
p3960,0.35182244943215973
p3961,0.6252572572384845
p3962,0.6252572572384844
p3963,0.6252572572384845
p3964,0.6252572572384844
p3965,0.6252572572384845
p3966,0.6252572572384844
p3967,0.6252572572384844
p3968,0.35828304595576993
p3969,0.6252572572384844
p3970,0.6252572572384845
p3971,0.6252572572384844
p3978,0.6252572572384845
p3979,0.6252572572384845
p3980,0.6252572572384845
p3981,0.6252572572384844
p3982,0.6252572572384845
p3983,0.6252572572384845
p3984,0.6252572572384844
p3985,0.6252572572384845
p3986,0.6252572572384845
p3987,0.6252572572384844
p3988,0.6252572572384845
p3989,0.6252572572384844
p3990,0.6252572572384844
p3991,0.6252572572384844
p3992,0.6252572572384844
p3993,0.6252572572384844
p3994,0.6252572572384844
p3995,0.6252572572384844
p3996,0.6252572572384844
p3997,0.6252572572384844
p3998,0.6252572572384845
p3999,0.6252572572384845
p4000,0.6252572572384844
p4001,0.6252572572384844
p4002,0.6252572572384845
p4003,0.6252572572384845
p4004,0.6252572572384845
p4179,0.6252572572384845
p4180,0.6252572572384845
p4181,0.6252572572384844
p4182,0.6252572572384844
p4183,0.6252572572384844
p4184,0.6252572572384845
p4185,0.6252572572384845
p4186,0.6252572572384845
p4187,0.6252572572384845
p4188,0.6252572572384845
p4189,0.6252572572384845
p4190,0.6252572572384845
p4345,0.6252572572384845
p4346,0.6252572572384845
p4347,0.6252572572384844
p4348,0.6252572572384845
p4349,0.6252572572384845
p4350,0.6252572572384844
p4351,0.6252572572384844
p4352,0.6252572572384845
p4353,0.6252572572384845
p4354,0.6252572572384845
p4355,0.6252572572384844
p4356,0.6252572572384844
p4357,0.6252572572384845
p4358,0.6252572572384845
p4359,0.6252572572384844
p4360,0.6252572572384844
p4361,0.6252572572384845
p4362,0.6252572572384845
p4363,0.6252572572384845
p4364,0.6252572572384844
p4365,0.6252572572384844
p4366,0.6252572572384845
p4367,0.6252572572384844
p4368,0.6252572572384844
p4369,0.6252572572384844
p4370,0.6252572572384845
p4371,0.6252572572384844
p4372,0.6252572572384844
p4373,0.6252572572384845
p4374,0.6252572572384845
p4375,0.6252572572384845
p4376,0.6252572572384845
p4377,0.6252572572384845
p4378,0.6252572572384845
p4383,0.6252572572384845
p4495,0.6252572572384845
p4496,0.6252572572384844
p4497,0.6252572572384845
p4498,0.6252572572384844
p4499,0.6252572572384845
p4500,0.6252572572384845
p4501,0.6252572572384845
p4502,0.6252572572384844
p4503,0.6252572572384845
p4504,0.6252572572384845
p4505,0.6252572572384845
p4506,0.6252572572384845
p4507,0.6252572572384845
p4508,0.6252572572384845
p4509,0.6252572572384844
p4510,0.6252572572384844
p4515,0.6252572572384845
p4516,0.6252572572384845
p4518,0.6252572572384844
p4519,0.6252572572384844
p4543,0.36279955955104787
p4585,0.6252572572384845
p4586,0.6252572572384844
p4587,0.6252572572384845
p4588,0.6252572572384845
p4589,0.6252572572384844
